Route_ID,Status,Driver_ID,PreditiveRisk,ScheduledDate,LimitDate,StartOps,EndOps,DateCreated
r2231,Pending,d1000402,0.98,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2232,Cancelled,d1000101,0.37,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2233,Pending,d1000358,0.58,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2234,InProgress,d1000086,0.38,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2235,Cancelled,d1000479,0.85,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2236,Completed,d1000061,0.87,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2237,InProgress,d1000421,0.42,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2238,InProgress,d1000115,0.9,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2239,InProgress,d1000289,0.16,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2240,Completed,d1000363,0.3,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2241,Pending,d1000049,0.18,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2242,Completed,d1000312,0.57,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2243,InProgress,d1000169,0.91,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2244,InProgress,d1000059,0.15,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2245,InProgress,d1000417,0.73,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2246,Pending,d1000488,0.26,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2247,Pending,d1000214,0.83,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2248,Cancelled,d1000017,0.7,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2249,Completed,d1000327,0.24,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2250,Pending,d1000314,0.18,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2251,Pending,d1000017,0.03,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2252,Pending,d1000299,0.44,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2253,Completed,d1000485,0.7,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2254,Cancelled,d1000356,0.09,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2255,Pending,d1000079,0.56,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2256,Cancelled,d1000208,0.45,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2257,Completed,d1000052,0.9,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2258,Completed,d1000410,0.35,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2259,Pending,d1000093,0.14,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2260,InProgress,d1000162,0.1,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2261,Cancelled,d1000143,0.68,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2262,Completed,d1000080,0.35,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2263,Completed,d1000219,0.36,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2264,InProgress,d1000357,0.86,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2265,InProgress,d1000183,0.21,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2266,InProgress,d1000198,0.62,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2267,Pending,d1000083,0.08,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2268,Pending,d1000317,0.68,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2269,Cancelled,d1000318,0.54,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2270,Completed,d1000479,0.44,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2271,InProgress,d1000019,0.36,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2272,InProgress,d1000321,0.4,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2273,Cancelled,d1000367,0.72,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2274,Pending,d1000364,0.02,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2275,InProgress,d1000092,0.1,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2276,Cancelled,d1000044,0.93,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2277,Completed,d1000172,0.3,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2278,InProgress,d1000210,0.88,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2279,Completed,d1000441,0.87,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2280,Cancelled,d1000154,0.3,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2281,Pending,d1000105,0.79,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2282,InProgress,d1000308,0.79,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2283,Cancelled,d1000382,0.55,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2284,Cancelled,d1000094,0.47,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2285,Pending,d1000085,0.95,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2286,InProgress,d1000281,0.37,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2287,Cancelled,d1000282,0.71,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2288,Pending,d1000171,0.77,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2289,Pending,d1000428,0.44,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2290,Cancelled,d1000160,0.81,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2291,Pending,d1000182,0.58,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2292,Completed,d1000471,0.09,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2293,Completed,d1000066,0.4,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2294,Cancelled,d1000198,0.27,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2295,Cancelled,d1000171,0.98,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2296,Pending,d1000064,0.87,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2297,Cancelled,d1000324,0.38,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2298,Completed,d1000110,0.6,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2299,Completed,d1000057,0.44,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2300,Cancelled,d1000330,0.43,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2301,Cancelled,d1000429,0.72,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2302,InProgress,d1000149,0.72,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2303,InProgress,d1000001,0.91,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2304,Pending,d1000090,0.29,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2305,Cancelled,d1000444,0.7,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2306,InProgress,d1000137,0.29,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2307,Pending,d1000316,0.97,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2308,Completed,d1000432,0.6,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2309,Pending,d1000309,0.19,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2310,Cancelled,d1000423,0.51,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2311,Pending,d1000353,0.26,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2312,Pending,d1000339,0.78,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2313,Pending,d1000442,0.74,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2314,Cancelled,d1000054,0.79,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2315,Cancelled,d1000477,0.86,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2316,Completed,d1000339,0.8,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2317,Cancelled,d1000184,0.52,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2318,Pending,d1000334,0.41,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2319,Cancelled,d1000075,0.58,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2320,InProgress,d1000494,0.84,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2321,Pending,d1000157,0.34,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2322,Completed,d1000187,0.9,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2323,Pending,d1000441,0.18,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2324,Completed,d1000499,0.89,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2325,Pending,d1000251,0.71,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2326,InProgress,d1000163,0.09,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2327,Pending,d1000059,0.08,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2328,Cancelled,d1000011,0.14,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2329,Pending,d1000378,0.55,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2330,Pending,d1000032,0.77,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2331,Cancelled,d1000331,0.02,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2332,InProgress,d1000051,0.15,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2333,InProgress,d1000051,0.74,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2334,Completed,d1000212,0.59,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2335,Completed,d1000025,0.92,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2336,Cancelled,d1000168,0.64,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2337,Cancelled,d1000194,0.56,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2338,Cancelled,d1000453,0.79,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2339,Pending,d1000282,0.01,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2340,Cancelled,d1000189,0.97,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2341,Pending,d1000439,0.87,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2342,InProgress,d1000476,0.23,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2343,InProgress,d1000133,0.05,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2344,Pending,d1000034,0.11,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2345,Cancelled,d1000111,0.62,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2346,Pending,d1000018,0.39,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2347,Pending,d1000160,0.75,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2348,InProgress,d1000308,0.94,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2349,Completed,d1000279,0.84,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2350,Pending,d1000493,0.01,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2351,Pending,d1000317,0.42,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2352,InProgress,d1000418,0.31,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2353,Completed,d1000423,0.07,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2354,Pending,d1000108,0.32,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2355,InProgress,d1000014,0.24,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2356,Completed,d1000468,0.83,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2357,Completed,d1000320,0.47,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2358,Completed,d1000443,0.75,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2359,Cancelled,d1000434,0.68,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2360,InProgress,d1000354,0.29,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2361,Cancelled,d1000186,0.26,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2362,InProgress,d1000178,0.12,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2363,Completed,d1000256,0.8,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2364,Completed,d1000347,0.39,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2365,Cancelled,d1000393,0.79,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2366,InProgress,d1000346,0.14,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2367,InProgress,d1000345,0.27,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2368,Pending,d1000321,0.11,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2369,Completed,d1000477,0.93,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2370,Pending,d1000090,0.48,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2371,Cancelled,d1000180,0.41,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2372,Cancelled,d1000035,0.63,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2373,Completed,d1000274,0.68,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2374,InProgress,d1000340,0.0,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2375,InProgress,d1000179,0.09,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2376,Completed,d1000074,0.76,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2377,Pending,d1000106,0.71,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2378,Pending,d1000369,0.24,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2379,Pending,d1000442,0.09,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2380,InProgress,d1000128,0.91,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2381,Cancelled,d1000018,0.14,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2382,Completed,d1000350,0.25,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2383,Completed,d1000116,0.11,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2384,InProgress,d1000049,0.22,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2385,Cancelled,d1000432,0.14,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2386,Cancelled,d1000246,0.43,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2387,Completed,d1000229,0.02,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2388,Completed,d1000273,0.28,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2389,InProgress,d1000422,0.85,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2390,Pending,d1000097,0.42,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2391,Pending,d1000275,0.74,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2392,Completed,d1000456,0.65,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2393,Completed,d1000444,0.81,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2394,InProgress,d1000184,0.53,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2395,InProgress,d1000195,0.66,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2396,Cancelled,d1000407,0.63,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2397,Completed,d1000279,0.02,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2398,InProgress,d1000308,0.27,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2399,InProgress,d1000336,0.45,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2400,Cancelled,d1000296,0.29,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2401,InProgress,d1000228,0.18,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2402,Completed,d1000117,0.85,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2403,InProgress,d1000099,0.59,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2404,Pending,d1000200,0.52,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2405,Completed,d1000117,0.31,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2406,Completed,d1000445,0.78,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2407,Cancelled,d1000214,0.14,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2408,Completed,d1000140,0.52,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2409,InProgress,d1000217,0.29,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2410,InProgress,d1000267,0.15,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2411,Pending,d1000492,0.49,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
r2412,Cancelled,d1000477,0.57,03/05/2025 17:00,03/05/2025 23:00,03/05/2025 12:00,03/05/2025 15:00,02/05/2025 17:00
r2413,Completed,d1000021,0.9,04/05/2025 17:00,04/05/2025 23:00,04/05/2025 12:00,04/05/2025 15:00,03/05/2025 17:00
r2414,Cancelled,d1000054,0.5,05/05/2025 17:00,05/05/2025 23:00,05/05/2025 12:00,05/05/2025 15:00,04/05/2025 17:00
r2415,Pending,d1000027,0.14,06/05/2025 17:00,06/05/2025 23:00,06/05/2025 12:00,06/05/2025 15:00,05/05/2025 17:00
r2416,InProgress,d1000426,0.34,07/05/2025 17:00,07/05/2025 23:00,07/05/2025 12:00,07/05/2025 15:00,06/05/2025 17:00
r2417,Pending,d1000446,0.21,08/05/2025 17:00,08/05/2025 23:00,08/05/2025 12:00,08/05/2025 15:00,07/05/2025 17:00
r2418,Cancelled,d1000446,0.1,09/05/2025 17:00,09/05/2025 23:00,09/05/2025 12:00,09/05/2025 15:00,08/05/2025 17:00
r2419,Completed,d1000229,0.86,10/05/2025 17:00,10/05/2025 23:00,10/05/2025 12:00,10/05/2025 15:00,09/05/2025 17:00
r2420,Cancelled,d1000281,0.55,01/05/2025 17:00,01/05/2025 23:00,01/05/2025 12:00,01/05/2025 15:00,30/04/2025 17:00
r2421,Cancelled,d1000003,0.4,02/05/2025 17:00,02/05/2025 23:00,02/05/2025 12:00,02/05/2025 15:00,01/05/2025 17:00
