PickupStop_ID,Address_ID,Route_ID,ScheduledDate,LimitDate,RealOps
1968,ad8,r51,02/05/2025 05:00,03/05/2025 10:00,02/05/2025 07:27
1969,ad297,r43,10/05/2025 05:00,11/05/2025 09:00,10/05/2025 05:37
1970,ad84,r38,04/05/2025 05:00,04/05/2025 18:00,04/05/2025 06:23
1971,ad100,r82,03/05/2025 05:00,03/05/2025 12:00,03/05/2025 07:25
1972,ad219,r60,10/05/2025 05:00,10/05/2025 18:00,10/05/2025 07:17
1973,ad461,r66,09/05/2025 05:00,09/05/2025 18:00,09/05/2025 06:27
1974,ad82,r83,11/05/2025 05:00,11/05/2025 22:00,11/05/2025 07:17
1975,ad26,r53,01/05/2025 05:00,02/05/2025 10:00,01/05/2025 06:46
1976,ad75,r28,10/05/2025 05:00,11/05/2025 11:00,10/05/2025 07:54
1977,ad281,r49,03/05/2025 05:00,03/05/2025 17:00,03/05/2025 07:31
1978,ad87,r16,04/05/2025 05:00,05/05/2025 09:00,04/05/2025 07:13
1979,ad256,r14,06/05/2025 05:00,07/05/2025 08:00,06/05/2025 06:43
1980,ad478,r15,02/05/2025 05:00,02/05/2025 17:00,02/05/2025 06:28
1981,ad115,r37,06/05/2025 05:00,06/05/2025 11:00,06/05/2025 06:04
1982,ad211,r28,07/05/2025 05:00,08/05/2025 10:00,07/05/2025 06:06
1983,ad357,r86,03/05/2025 05:00,04/05/2025 08:00,03/05/2025 07:53
1984,ad409,r75,07/05/2025 05:00,08/05/2025 04:00,07/05/2025 06:59
1985,ad108,r32,11/05/2025 05:00,12/05/2025 03:00,11/05/2025 06:22
1986,ad284,r91,11/05/2025 05:00,12/05/2025 08:00,11/05/2025 07:21
1987,ad332,r16,02/05/2025 05:00,02/05/2025 23:00,02/05/2025 06:15
1988,ad350,r55,07/05/2025 05:00,08/05/2025 01:00,07/05/2025 06:16
1989,ad195,r18,04/05/2025 05:00,05/05/2025 02:00,04/05/2025 06:42
1990,ad168,r1,05/05/2025 05:00,06/05/2025 09:00,05/05/2025 05:39
1991,ad482,r58,02/05/2025 05:00,03/05/2025 09:00,02/05/2025 06:22
1992,ad160,r100,02/05/2025 05:00,02/05/2025 13:00,02/05/2025 05:44
1993,ad309,r30,06/05/2025 05:00,07/05/2025 09:00,06/05/2025 06:21
1994,ad186,r94,03/05/2025 05:00,03/05/2025 10:00,03/05/2025 07:01
1995,ad255,r88,07/05/2025 05:00,08/05/2025 03:00,07/05/2025 05:41
1996,ad197,r22,04/05/2025 05:00,04/05/2025 21:00,04/05/2025 06:44
1997,ad419,r11,10/05/2025 05:00,11/05/2025 10:00,10/05/2025 05:35
1998,ad346,r93,09/05/2025 05:00,09/05/2025 22:00,09/05/2025 07:31
1999,ad266,r41,04/05/2025 05:00,04/05/2025 16:00,04/05/2025 07:05
2000,ad73,r24,08/05/2025 05:00,09/05/2025 10:00,08/05/2025 05:55
