Address_ID,Address,Number,Neighborhood,City,Latitude,Longitude,PostalCode
ad1839,Estrada Alecrins,823,Copacabana,Salvador,-12.997063,-38.506413,46226039
ad1840,Av. Horizonte,9123,Copacabana,Belo Horizonte,-19.918382,-43.968938,34205631
ad1841,Rua Palmeiras,9592,Bela Vista,Campinas,-22.936399,-47.109268,15656637
ad1842,Estrada Margaridas,8202,Ipanema,Campinas,-22.884826,-47.036244,92892153
ad1843,Estrada Primaveras,3999,Jardim América,Curitiba,-25.428893,-49.255382,41498438
ad1844,Travessa Paineiras,7367,Mooca,Fortaleza,-3.725939,-38.504076,78111495
ad1845,Estrada Oliveiras,8613,Ipanema,Campinas,-22.93921,-47.072763,27993030
ad1846,Estrada Oliveiras,9344,Copacabana,Recife,-8.075955,-34.917449,15081621
ad1847,Travessa Flores,3912,Boa Viagem,Recife,-7.997755,-34.841825,14647019
ad1848,Av. Horizonte,212,Mooca,Goiânia,-16.724233,-49.23722,92900982
ad1849,Estrada Jardins,6911,Liberdade,Belo Horizonte,-19.898852,-43.887361,63662867
ad1850,Rua Alecrins,975,Mooca,Porto Alegre,-30.055547,-51.211445,15072446
ad1851,Travessa Horizonte,3261,Guaianases,Salvador,-12.973765,-38.497373,31317943
ad1852,Rua Paineiras,2556,Boa Viagem,Rio de Janeiro,-22.906536,-43.210137,92338605
ad1853,Av. Flores,1177,Liberdade,Fortaleza,-3.778225,-38.506818,56938277
ad1854,Av. Oliveiras,6450,Jardim América,Recife,-8.026944,-34.923296,14745885
ad1855,Av. Paineiras,9329,Liberdade,Porto Alegre,-30.042114,-51.241122,81781216
ad1856,Estrada Cedros,9710,Copacabana,Salvador,-12.931387,-38.466652,86796754
ad1857,Rua Flores,2861,Bela Vista,Rio de Janeiro,-22.857708,-43.125896,37753861
ad1858,Av. Horizonte,9870,Liberdade,Belo Horizonte,-19.928479,-43.981589,07098675
ad1859,Estrada Palmeiras,1242,Bela Vista,Campinas,-22.945055,-47.013554,20284896
ad1860,Travessa Flores,4487,Jardim América,Curitiba,-25.453613,-49.240457,13645138
ad1861,Rua Alecrins,3611,Jardim América,São Paulo,-23.59756,-46.658103,32041637
ad1862,Av. Palmeiras,632,Copacabana,Recife,-8.008845,-34.885466,72728547
ad1863,Av. Oliveiras,280,Bela Vista,Salvador,-12.999163,-38.528097,10419738
ad1864,Rua Palmeiras,3370,Boa Viagem,Porto Alegre,-30.032129,-51.185976,30502627
ad1865,Av. Oliveiras,7207,Vila Madalena,Belo Horizonte,-19.919254,-43.974742,39853048
ad1866,Av. Orquídeas,7767,Copacabana,Belo Horizonte,-19.894492,-43.976078,32235030
ad1867,Rua Primaveras,1469,Centro,São Paulo,-23.528518,-46.614633,83665456
ad1868,Rua Limoeiros,2600,Guaianases,São Paulo,-23.573183,-46.614853,73289989
ad1869,Av. Ipês,363,Liberdade,Salvador,-12.952976,-38.459539,13457771
ad1870,Rua Flores,5155,Liberdade,São Paulo,-23.511095,-46.669084,21458497
ad1871,Rua Limoeiros,3809,Centro,Rio de Janeiro,-22.907463,-43.127181,60847327
ad1872,Av. Orquídeas,5177,Boa Viagem,Porto Alegre,-30.077449,-51.244324,26557276
ad1873,Travessa Cedros,6879,Mooca,Fortaleza,-3.724008,-38.507291,69038671
ad1874,Av. Acácias,3108,Jardim América,Porto Alegre,-29.988556,-51.174089,99185350
ad1875,Travessa Ipês,8796,Copacabana,Recife,-8.084966,-34.893752,65120868
ad1876,Av. Margaridas,1399,Ipanema,Goiânia,-16.719336,-49.250086,13020461
ad1877,Rua Limoeiros,1342,Jardim América,Goiânia,-16.660994,-49.285922,47918856
ad1878,Av. Alecrins,1853,Copacabana,Curitiba,-25.460195,-49.27136,06618356
ad1879,Travessa Horizonte,3867,Centro,Rio de Janeiro,-22.890857,-43.166909,74952204
ad1880,Travessa Palmeiras,1130,Boa Viagem,Salvador,-12.991593,-38.512533,21848008
ad1881,Rua Palmeiras,516,Ipanema,São Paulo,-23.531666,-46.631252,13859490
ad1882,Estrada Alecrins,4210,Copacabana,São Paulo,-23.586848,-46.644257,85352259
ad1883,Estrada Ipês,2970,Centro,Recife,-8.063302,-34.902338,99970199
ad1884,Rua Paraíso,1173,Liberdade,Curitiba,-25.380955,-49.280321,78924020
ad1885,Rua Jardins,6635,Vila Madalena,Recife,-8.062751,-34.88608,85628651
ad1886,Travessa Alecrins,2897,Ipanema,São Paulo,-23.587401,-46.59148,48583370
ad1887,Estrada Ipês,4178,Boa Viagem,Curitiba,-25.39752,-49.222835,88719887
ad1888,Travessa Acácias,2192,Copacabana,Campinas,-22.949669,-47.096507,63378578
ad1889,Estrada Limoeiros,4697,Guaianases,Porto Alegre,-29.987671,-51.183412,99993538
ad1890,Estrada Primaveras,4942,Centro,Curitiba,-25.394726,-49.253845,12185626
ad1891,Estrada Alecrins,7998,Jardim América,Belo Horizonte,-19.963208,-43.941551,86815453
ad1892,Travessa Margaridas,8252,Mooca,Belo Horizonte,-19.957299,-43.958587,06823353
ad1893,Estrada Primaveras,7315,Copacabana,Belo Horizonte,-19.908865,-43.965154,10629131
ad1894,Estrada Primaveras,9232,Ipanema,Goiânia,-16.665349,-49.249519,80642194
ad1895,Travessa Alecrins,5742,Mooca,Campinas,-22.954185,-47.072789,06460074
ad1896,Estrada Margaridas,9694,Bela Vista,Curitiba,-25.403252,-49.224945,52622723
ad1897,Estrada Horizonte,9155,Ipanema,Campinas,-22.889599,-47.060401,35068982
ad1898,Av. Acácias,423,Ipanema,Rio de Janeiro,-22.919484,-43.131118,80248039
ad1899,Travessa Jardins,9034,Guaianases,Fortaleza,-3.776214,-38.488207,14885322
ad1900,Travessa Oliveiras,3468,Boa Viagem,São Paulo,-23.517853,-46.623831,44800787
ad1901,Estrada Jardins,7653,Liberdade,Salvador,-12.994881,-38.530258,14356833
ad1902,Rua Paineiras,802,Ipanema,Rio de Janeiro,-22.947422,-43.181741,39834922
ad1903,Rua Limoeiros,5113,Ipanema,Belo Horizonte,-19.884305,-43.972489,56407350
ad1904,Av. Alecrins,1586,Liberdade,Rio de Janeiro,-22.93172,-43.158334,54326190
ad1905,Estrada Ipês,8219,Boa Viagem,Fortaleza,-3.723219,-38.52745,66445764
ad1906,Av. Lavandas,5599,Copacabana,Goiânia,-16.711668,-49.256228,26789607
ad1907,Estrada Oliveiras,1911,Liberdade,Curitiba,-25.43786,-49.230448,43157822
ad1908,Av. Jardins,5277,Vila Madalena,Belo Horizonte,-19.965977,-43.905965,38177024
ad1909,Av. Palmeiras,5359,Guaianases,Recife,-8.054101,-34.902211,97752414
ad1910,Av. Oliveiras,9022,Bela Vista,Recife,-8.020648,-34.829801,20853922
ad1911,Estrada Oliveiras,1986,Mooca,Curitiba,-25.396228,-49.222787,30405309
ad1912,Estrada Paraíso,263,Copacabana,Recife,-8.087247,-34.849609,60613979
ad1913,Estrada Flores,2690,Vila Madalena,Belo Horizonte,-19.913515,-43.95808,00764521
ad1914,Estrada Paineiras,7982,Liberdade,Rio de Janeiro,-22.87545,-43.198537,35565009
ad1915,Travessa Oliveiras,3061,Copacabana,Goiânia,-16.731288,-49.233372,28520728
ad1916,Av. Ipês,363,Centro,Salvador,-12.972728,-38.497917,54472747
ad1917,Rua Jardins,6511,Liberdade,Recife,-8.034953,-34.910833,64738085
ad1918,Estrada Lavandas,8751,Centro,Curitiba,-25.414013,-49.268229,78041927
ad1919,Travessa Alecrins,8660,Liberdade,São Paulo,-23.565039,-46.635475,04016841
ad1920,Rua Margaridas,6409,Boa Viagem,Salvador,-12.940766,-38.456946,45834544
ad1921,Rua Primaveras,8865,Liberdade,Porto Alegre,-30.084316,-51.176805,89742427
ad1922,Estrada Limoeiros,2828,Centro,Fortaleza,-3.730396,-38.493387,01141223
ad1923,Travessa Alecrins,5853,Centro,Belo Horizonte,-19.952535,-43.958651,60345296
ad1924,Travessa Paraíso,9229,Vila Madalena,Porto Alegre,-30.027708,-51.221031,83921057
ad1925,Travessa Alecrins,2240,Ipanema,Goiânia,-16.726192,-49.232873,35866052
ad1926,Rua Alecrins,8951,Mooca,Salvador,-12.949565,-38.508489,23718256
ad1927,Estrada Oliveiras,672,Mooca,Recife,-8.014365,-34.864877,84471839
ad1928,Estrada Cedros,8191,Centro,Campinas,-22.889739,-47.074012,47949491
ad1929,Av. Alecrins,2805,Liberdade,Goiânia,-16.720461,-49.235009,88829041
ad1930,Rua Primaveras,2682,Ipanema,Curitiba,-25.384551,-49.252824,27010558
ad1931,Estrada Alecrins,4880,Ipanema,Recife,-8.086956,-34.926316,49948004
ad1932,Estrada Horizonte,1825,Guaianases,Salvador,-12.930364,-38.46375,49106150
ad1933,Travessa Margaridas,7684,Vila Madalena,Recife,-8.04155,-34.861899,78111169
ad1934,Travessa Margaridas,9300,Bela Vista,São Paulo,-23.574651,-46.629803,39913345
ad1935,Av. Primaveras,9562,Copacabana,Salvador,-13.02112,-38.479519,89895385
ad1936,Av. Cedros,4220,Bela Vista,Rio de Janeiro,-22.944579,-43.173655,89693229
ad1937,Rua Paineiras,5356,Vila Madalena,Rio de Janeiro,-22.859731,-43.155242,84581065
ad1938,Estrada Oliveiras,3247,Liberdade,Belo Horizonte,-19.878497,-43.935854,51934424
ad1939,Travessa Palmeiras,3071,Guaianases,Belo Horizonte,-19.894878,-43.894506,84187358
ad1940,Travessa Flores,3947,Bela Vista,Belo Horizonte,-19.877184,-43.971502,37844923
ad1941,Av. Cedros,2956,Liberdade,Goiânia,-16.691972,-49.234696,43403023
ad1942,Travessa Jardins,366,Boa Viagem,Belo Horizonte,-19.867922,-43.94564,53325038
ad1943,Estrada Ipês,8561,Guaianases,Recife,-8.020695,-34.840568,59818380
ad1944,Estrada Ipês,4838,Jardim América,Fortaleza,-3.722245,-38.557339,51345138
ad1945,Rua Horizonte,5411,Vila Madalena,São Paulo,-23.5025,-46.586734,92110147
ad1946,Av. Palmeiras,3526,Bela Vista,Porto Alegre,-30.070969,-51.218003,13743022
ad1947,Rua Palmeiras,4430,Mooca,Rio de Janeiro,-22.917839,-43.162702,89315419
ad1948,Av. Limoeiros,3272,Centro,Rio de Janeiro,-22.908343,-43.22247,95751096
ad1949,Rua Jardins,1719,Centro,Salvador,-12.960578,-38.461402,84079265
ad1950,Travessa Orquídeas,5013,Centro,Salvador,-12.993123,-38.499292,54511036
ad1951,Estrada Palmeiras,2046,Guaianases,Belo Horizonte,-19.910961,-43.884735,38445059
ad1952,Av. Alecrins,9071,Guaianases,Salvador,-13.02742,-38.485763,80634283
ad1953,Estrada Flores,6911,Jardim América,Campinas,-22.937041,-47.021731,11008899
ad1954,Rua Ipês,65,Centro,Curitiba,-25.431769,-49.289089,54228928
ad1955,Estrada Margaridas,9926,Mooca,Goiânia,-16.677512,-49.230485,42868535
ad1956,Travessa Horizonte,1144,Mooca,Curitiba,-25.437298,-49.268837,00523996
ad1957,Rua Margaridas,2517,Centro,Porto Alegre,-29.988843,-51.177557,62073716
ad1958,Av. Acácias,9943,Bela Vista,Porto Alegre,-30.064406,-51.214987,96142067
ad1959,Rua Ipês,1068,Mooca,Belo Horizonte,-19.938318,-43.965655,51394419
ad1960,Travessa Horizonte,2352,Ipanema,Rio de Janeiro,-22.888598,-43.145623,94433682
ad1961,Estrada Limoeiros,1552,Guaianases,Goiânia,-16.64713,-49.305346,46550491
ad1962,Estrada Paineiras,3027,Boa Viagem,São Paulo,-23.525429,-46.617614,89607060
ad1963,Travessa Limoeiros,6686,Liberdade,Rio de Janeiro,-22.91686,-43.19554,71205259
ad1964,Travessa Limoeiros,796,Vila Madalena,Recife,-8.079015,-34.83356,99590763
ad1965,Travessa Alecrins,4322,Vila Madalena,Campinas,-22.925939,-47.029334,66514694
ad1966,Estrada Acácias,830,Copacabana,Porto Alegre,-30.003269,-51.231726,69456984
ad1967,Estrada Margaridas,6549,Copacabana,Goiânia,-16.726316,-49.246097,35791202
ad1968,Estrada Margaridas,2087,Liberdade,Belo Horizonte,-19.95402,-43.954906,99231590
ad1969,Estrada Jardins,7046,Copacabana,Campinas,-22.881636,-47.069675,67435325
ad1970,Estrada Horizonte,2138,Centro,Porto Alegre,-30.003762,-51.220458,45113117
ad1971,Estrada Jardins,8827,Jardim América,Salvador,-12.932737,-38.548724,59495389
ad1972,Rua Oliveiras,8205,Mooca,São Paulo,-23.597519,-46.682127,00095932
ad1973,Av. Horizonte,6903,Copacabana,Porto Alegre,-30.073475,-51.25201,34160015
ad1974,Travessa Ipês,5781,Bela Vista,Salvador,-13.005603,-38.465363,36729791
ad1975,Rua Paineiras,7852,Boa Viagem,São Paulo,-23.540983,-46.59591,76895476
ad1976,Estrada Orquídeas,1867,Copacabana,Fortaleza,-3.704751,-38.55286,77820286
ad1977,Travessa Primaveras,2966,Bela Vista,Recife,-8.09107,-34.902965,01628567
ad1978,Travessa Limoeiros,4684,Liberdade,Rio de Janeiro,-22.949599,-43.203491,99549681
ad1979,Rua Margaridas,3751,Vila Madalena,Fortaleza,-3.697194,-38.497763,18884668
ad1980,Av. Palmeiras,8603,Jardim América,Belo Horizonte,-19.901393,-43.982157,58981601
ad1981,Rua Oliveiras,7,Mooca,Belo Horizonte,-19.943032,-43.967689,37638197
ad1982,Av. Lavandas,310,Mooca,Recife,-8.020662,-34.896867,49951788
ad1983,Rua Lavandas,1448,Vila Madalena,Curitiba,-25.475089,-49.314076,63892442
ad1984,Estrada Ipês,160,Ipanema,São Paulo,-23.597053,-46.647781,09171009
ad1985,Av. Acácias,3290,Centro,Goiânia,-16.718868,-49.311801,42610334
ad1986,Av. Orquídeas,1455,Mooca,Goiânia,-16.731678,-49.261826,88386976
ad1987,Travessa Orquídeas,1921,Vila Madalena,São Paulo,-23.575498,-46.68158,76132997
ad1988,Av. Cedros,8984,Centro,Fortaleza,-3.766153,-38.527359,13528037
ad1989,Estrada Margaridas,6565,Copacabana,Fortaleza,-3.70631,-38.481148,55879324
ad1990,Travessa Margaridas,1899,Centro,São Paulo,-23.584029,-46.66412,05241845
ad1991,Estrada Acácias,5781,Mooca,Rio de Janeiro,-22.89061,-43.20367,98520165
ad1992,Rua Acácias,6140,Vila Madalena,Goiânia,-16.694663,-49.228393,33208409
ad1993,Av. Paraíso,344,Centro,Recife,-8.054157,-34.912967,07404746
ad1994,Av. Orquídeas,1061,Ipanema,Porto Alegre,-30.035796,-51.198496,80134777
ad1995,Av. Ipês,4663,Vila Madalena,Porto Alegre,-30.003497,-51.255269,71041943
ad1996,Estrada Lavandas,9465,Jardim América,Salvador,-12.987966,-38.487827,01346292
ad1997,Av. Limoeiros,2090,Mooca,Rio de Janeiro,-22.871612,-43.160422,84467571
ad1998,Travessa Paraíso,6686,Guaianases,Rio de Janeiro,-22.862867,-43.158306,30198020
ad1999,Estrada Primaveras,8145,Centro,Rio de Janeiro,-22.864133,-43.21629,32015478
ad2000,Estrada Oliveiras,9652,Ipanema,Rio de Janeiro,-22.920285,-43.196535,06607672
